timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T04:33:59.875Z,CS.D.EURUSD.MINI.IP,1.16316,1.16325,1.163205,986,1s
2026-03-11T04:34:00.718Z,CS.D.GBPUSD.MINI.IP,1.34508,1.34517,1.345125,813,1s
2026-03-11T04:34:02.967Z,CS.D.EURUSD.MINI.IP,1.16318,1.16327,1.1632250000000002,107,1s
2026-03-11T04:34:03.322Z,CS.D.GBPUSD.MINI.IP,1.34508,1.34517,1.345125,785,1s
2026-03-11T04:34:05.449Z,CS.D.EURUSD.MINI.IP,1.16319,1.16328,1.163235,574,1s
2026-03-11T04:34:05.795Z,CS.D.GBPUSD.MINI.IP,1.34512,1.34521,1.3451650000000002,939,1s
2026-03-11T04:34:08.459Z,CS.D.EURUSD.MINI.IP,1.16319,1.16328,1.163235,444,1s
2026-03-11T04:34:08.827Z,CS.D.GBPUSD.MINI.IP,1.34512,1.34521,1.3451650000000002,282,1s
2026-03-11T04:34:11.474Z,CS.D.EURUSD.MINI.IP,1.1632,1.16329,1.1632449999999999,819,1s
2026-03-11T04:34:11.908Z,CS.D.GBPUSD.MINI.IP,1.34515,1.34524,1.345195,532,1s
2026-03-11T04:34:14.516Z,CS.D.EURUSD.MINI.IP,1.1632,1.16329,1.1632449999999999,251,1s
2026-03-11T04:34:14.900Z,CS.D.GBPUSD.MINI.IP,1.34515,1.34524,1.345195,462,1s
2026-03-11T04:34:17.528Z,CS.D.EURUSD.MINI.IP,1.16319,1.16328,1.163235,144,1s
2026-03-11T04:34:17.890Z,CS.D.GBPUSD.MINI.IP,1.34515,1.34524,1.345195,594,1s
2026-03-11T04:34:20.490Z,CS.D.EURUSD.MINI.IP,1.1632,1.16329,1.1632449999999999,1023,1s
2026-03-11T04:34:20.813Z,CS.D.GBPUSD.MINI.IP,1.34518,1.34527,1.3452250000000001,675,1s
2026-03-11T04:34:23.559Z,CS.D.EURUSD.MINI.IP,1.1632,1.16329,1.1632449999999999,966,1s
2026-03-11T04:34:23.892Z,CS.D.GBPUSD.MINI.IP,1.34518,1.34527,1.3452250000000001,918,1s
