timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T02:10:10.903Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,308,1h
2026-03-11T02:10:19.922Z,CS.D.EURUSD.MINI.IP,1.16243,1.16252,1.1624750000000001,412,1h
2026-03-11T02:10:20.071Z,CS.D.EURUSD.MINI.IP,1.16243,1.16252,1.1624750000000001,408,1h
2026-03-11T02:10:20.250Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,355,1h
2026-03-11T02:10:21.215Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,711,1h
2026-03-11T02:10:22.931Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,533,1h
2026-03-11T02:10:23.084Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,490,1h
2026-03-11T02:10:23.264Z,CS.D.GBPUSD.MINI.IP,1.34421,1.3443,1.344255,436,1h
2026-03-11T02:10:23.414Z,CS.D.GBPUSD.MINI.IP,1.34421,1.3443,1.344255,220,1h
2026-03-11T02:10:25.932Z,CS.D.EURUSD.MINI.IP,1.1624,1.16249,1.162445,908,1h
2026-03-11T02:10:26.119Z,CS.D.EURUSD.MINI.IP,1.16239,1.16248,1.1624349999999999,329,1h
2026-03-11T02:10:26.256Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,483,1h
2026-03-11T02:10:26.501Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,565,1h
2026-03-11T02:10:28.989Z,CS.D.EURUSD.MINI.IP,1.1624,1.16249,1.162445,990,1h
2026-03-11T02:10:29.112Z,CS.D.EURUSD.MINI.IP,1.1624,1.16249,1.162445,878,1h
2026-03-11T02:10:29.330Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,128,1h
2026-03-11T02:10:29.434Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,731,1h
2026-03-11T02:10:32.106Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,400,1h
2026-03-11T02:10:32.235Z,CS.D.EURUSD.MINI.IP,1.16243,1.16252,1.1624750000000001,179,1h
2026-03-11T02:10:32.439Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,134,1h
2026-03-11T02:10:32.589Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,227,1h
2026-03-11T02:10:34.988Z,CS.D.EURUSD.MINI.IP,1.16242,1.16251,1.162465,493,1h
2026-03-11T02:10:35.162Z,CS.D.EURUSD.MINI.IP,1.16242,1.16251,1.162465,406,1h
2026-03-11T02:10:35.306Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,649,1h
2026-03-11T02:10:35.499Z,CS.D.GBPUSD.MINI.IP,1.34421,1.3443,1.344255,122,1h
2026-03-11T02:10:37.978Z,CS.D.EURUSD.MINI.IP,1.1624,1.16249,1.162445,666,1h
2026-03-11T02:10:38.172Z,CS.D.EURUSD.MINI.IP,1.1624,1.16249,1.162445,847,1h
2026-03-11T02:10:38.303Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,100,1h
2026-03-11T02:10:38.520Z,CS.D.GBPUSD.MINI.IP,1.34422,1.34431,1.344265,575,1h
2026-03-11T02:11:20.135Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,612,1h
2026-03-11T02:11:20.286Z,CS.D.EURUSD.MINI.IP,1.16241,1.1625,1.162455,795,1h
2026-03-11T02:11:20.514Z,CS.D.GBPUSD.MINI.IP,1.34408,1.34417,1.344125,325,1h
