timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T04:03:32.249Z,CS.D.EURUSD.MINI.IP,1.16274,1.16283,1.162785,629,1h
2026-03-11T04:03:32.577Z,CS.D.GBPUSD.MINI.IP,1.3449,1.34499,1.344945,791,1h
2026-03-11T04:03:33.216Z,CS.D.EURUSD.MINI.IP,1.16274,1.16283,1.162785,782,1h
2026-03-11T04:03:33.463Z,CS.D.EURUSD.MINI.IP,1.16274,1.16283,1.162785,787,1h
2026-03-11T04:03:33.545Z,CS.D.EURUSD.MINI.IP,1.16274,1.16283,1.162785,187,1h
2026-03-11T04:03:33.549Z,CS.D.GBPUSD.MINI.IP,1.3449,1.34499,1.344945,831,1h
2026-03-11T04:03:33.776Z,CS.D.GBPUSD.MINI.IP,1.3449,1.34499,1.344945,673,1h
2026-03-11T04:03:33.881Z,CS.D.GBPUSD.MINI.IP,1.3449,1.34499,1.344945,957,1h
2026-03-11T04:03:34.736Z,CS.D.EURUSD.MINI.IP,1.16274,1.16283,1.162785,983,1h
2026-03-11T04:03:35.052Z,CS.D.GBPUSD.MINI.IP,1.3449,1.34499,1.344945,436,1h
2026-03-11T04:03:35.254Z,CS.D.EURUSD.MINI.IP,1.16273,1.16282,1.162775,672,1h
2026-03-11T04:04:27.323Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,149,1h
2026-03-11T04:04:27.597Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,1084,1h
2026-03-11T04:04:27.642Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,496,1h
2026-03-11T04:04:27.677Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,262,1h
2026-03-11T04:04:27.948Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,718,1h
2026-03-11T04:04:27.973Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,684,1h
2026-03-11T04:04:28.913Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,563,1h
2026-03-11T04:04:29.259Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,740,1h
2026-03-11T04:04:29.434Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,809,1h
2026-03-11T04:04:29.783Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,891,1h
2026-03-11T04:04:30.297Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,139,1h
2026-03-11T04:04:30.603Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,190,1h
2026-03-11T04:04:30.618Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,664,1h
2026-03-11T04:04:30.640Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,216,1h
2026-03-11T04:04:31.030Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,598,1h
2026-03-11T04:04:31.054Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,510,1h
2026-03-11T04:04:31.936Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,770,1h
2026-03-11T04:04:32.262Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,795,1h
2026-03-11T04:04:32.452Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,747,1h
2026-03-11T04:04:32.821Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,424,1h
2026-03-11T04:04:33.301Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,544,1h
2026-03-11T04:04:33.578Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,387,1h
2026-03-11T04:04:33.642Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,921,1h
2026-03-11T04:04:33.667Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,581,1h
2026-03-11T04:04:33.926Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,423,1h
2026-03-11T04:04:34.008Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,470,1h
2026-03-11T04:04:34.932Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,818,1h
2026-03-11T04:04:35.288Z,CS.D.GBPUSD.MINI.IP,1.34495,1.34504,1.344995,437,1h
2026-03-11T04:04:35.437Z,CS.D.EURUSD.MINI.IP,1.16283,1.16292,1.162875,367,1h
2026-03-11T04:05:27.416Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,157,1h
2026-03-11T04:05:27.764Z,CS.D.GBPUSD.MINI.IP,1.34502,1.34511,1.345065,865,1h
2026-03-11T04:05:28.091Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,802,1h
2026-03-11T04:05:28.117Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,748,1h
2026-03-11T04:05:28.416Z,CS.D.GBPUSD.MINI.IP,1.34502,1.34511,1.345065,994,1h
2026-03-11T04:05:28.502Z,CS.D.GBPUSD.MINI.IP,1.34502,1.34511,1.345065,166,1h
2026-03-11T04:05:29.085Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,1074,1h
2026-03-11T04:05:29.426Z,CS.D.GBPUSD.MINI.IP,1.34502,1.34511,1.345065,728,1h
2026-03-11T04:05:29.570Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,316,1h
2026-03-11T04:05:29.907Z,CS.D.GBPUSD.MINI.IP,1.34502,1.34511,1.345065,175,1h
2026-03-11T04:05:30.495Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,720,1h
2026-03-11T04:05:30.666Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,813,1h
2026-03-11T04:05:30.832Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,754,1h
2026-03-11T04:05:30.847Z,CS.D.GBPUSD.MINI.IP,1.34501,1.3451,1.345055,262,1h
2026-03-11T04:05:31.004Z,CS.D.GBPUSD.MINI.IP,1.34501,1.3451,1.345055,106,1h
2026-03-11T04:05:31.158Z,CS.D.GBPUSD.MINI.IP,1.34501,1.3451,1.345055,577,1h
2026-03-11T04:05:32.077Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,825,1h
2026-03-11T04:05:32.415Z,CS.D.GBPUSD.MINI.IP,1.34501,1.3451,1.345055,154,1h
2026-03-11T04:05:32.558Z,CS.D.EURUSD.MINI.IP,1.16289,1.16298,1.162935,999,1h
